dataset,n,m,metodo,tiempo,costo
grafo-euleriano,95,4465.0,INS,1.327522,27837
grafo-euleriano,95,4465.0,AGM,0.6117360000000001,31471
grafo-euleriano,95,4465.0,GA,10.962363999999999,27283
grafo-euleriano,96,4560.0,INS,1.7963239999999998,36118
grafo-euleriano,96,4560.0,AGM,0.6466338,41996
grafo-euleriano,96,4560.0,GA,13.313432,35768
grafo-euleriano,97,4656.0,INS,1.5735299999999999,20605
grafo-euleriano,97,4656.0,AGM,0.523771,23146
grafo-euleriano,97,4656.0,GA,11.978951999999998,20194
grafo-euleriano,98,4753.0,INS,1.354984,33441
grafo-euleriano,98,4753.0,AGM,0.5691592,38329
grafo-euleriano,98,4753.0,GA,11.840652,32919
grafo-euleriano,99,4851.0,INS,2.532978,26552
grafo-euleriano,99,4851.0,AGM,0.7910104,30005
grafo-euleriano,99,4851.0,GA,12.193924,26071
grafo-euleriano,100,4950.0,INS,2.221584,52105
grafo-euleriano,100,4950.0,AGM,0.7054486000000001,59620
grafo-euleriano,100,4950.0,GA,13.677692000000002,50463
grafo-euleriano,101,5050.0,INS,2.127394,48253
grafo-euleriano,101,5050.0,AGM,0.6789096,56647
grafo-euleriano,101,5050.0,GA,12.657737999999998,47290
grafo-euleriano,102,5151.0,INS,1.959234,23910
grafo-euleriano,102,5151.0,AGM,0.6289355999999999,27643
grafo-euleriano,102,5151.0,GA,12.574116,23451
