dataset,n,m,metodo,tiempo,costo,tp
sol_optimas,22,231.0,TABU_CICLOS 160 25 300,13.2832,7013,TSP_GA
sol_optimas,22,231.0,TABU_ESTRUCTURA 160 25 300,5.4604,7100,TSP_GA
sol_optimas,493,121278.0,TABU_CICLOS 160 25 300,17383.9,36628,TSP_GA
sol_optimas,493,121278.0,TABU_ESTRUCTURA 160 25 300,2504.31,36633,TSP_GA
sol_optimas,100,4950.0,TABU_CICLOS 160 25 300,329.102,8009,TSP_GA
sol_optimas,100,4950.0,TABU_ESTRUCTURA 160 25 300,99.3363,8001,TSP_GA
grafo-euleriano,9,36.0,TABU_CICLOS 160 25 300,1.84272,2999,TSP_GA
grafo-euleriano,9,36.0,TABU_ESTRUCTURA 160 25 300,0.620671,2999,TSP_GA
grafo-euleriano,12,66.0,TABU_CICLOS 160 25 300,3.6863,4578,TSP_GA
grafo-euleriano,12,66.0,TABU_ESTRUCTURA 160 25 300,1.55749,4578,TSP_GA
grafo-euleriano,15,105.0,TABU_CICLOS 160 25 300,7.40963,3420,TSP_GA
grafo-euleriano,15,105.0,TABU_ESTRUCTURA 160 25 300,2.77997,3521,TSP_GA
grafo-euleriano,18,153.0,TABU_CICLOS 160 25 300,11.5479,9027,TSP_GA
grafo-euleriano,18,153.0,TABU_ESTRUCTURA 160 25 300,4.34521,9180,TSP_GA
grafo-euleriano,21,210.0,TABU_CICLOS 160 25 300,14.8851,10398,TSP_GA
grafo-euleriano,21,210.0,TABU_ESTRUCTURA 160 25 300,6.07013,10483,TSP_GA
grafo-euleriano,24,276.0,TABU_CICLOS 160 25 300,17.9097,9489,TSP_GA
grafo-euleriano,24,276.0,TABU_ESTRUCTURA 160 25 300,7.0172,9528,TSP_GA
grafo-euleriano,27,351.0,TABU_CICLOS 160 25 300,21.3525,11221,TSP_GA
grafo-euleriano,27,351.0,TABU_ESTRUCTURA 160 25 300,8.46301,11290,TSP_GA
grafo-euleriano,30,435.0,TABU_CICLOS 160 25 300,25.1866,11877,TSP_GA
grafo-euleriano,30,435.0,TABU_ESTRUCTURA 160 25 300,10.7566,11838,TSP_GA
grafo-euleriano,33,528.0,TABU_CICLOS 160 25 300,31.0386,9423,TSP_GA
grafo-euleriano,33,528.0,TABU_ESTRUCTURA 160 25 300,12.7113,9485,TSP_GA
grafo-euleriano,36,630.0,TABU_CICLOS 160 25 300,38.0407,9473,TSP_GA
grafo-euleriano,36,630.0,TABU_ESTRUCTURA 160 25 300,17.6171,9487,TSP_GA
grafo-euleriano,39,741.0,TABU_CICLOS 160 25 300,45.2931,9161,TSP_GA
grafo-euleriano,39,741.0,TABU_ESTRUCTURA 160 25 300,16.2493,9211,TSP_GA
grafo-euleriano,42,861.0,TABU_CICLOS 160 25 300,46.0482,21951,TSP_GA
grafo-euleriano,42,861.0,TABU_ESTRUCTURA 160 25 300,20.1806,22060,TSP_GA
grafo-euleriano,45,990.0,TABU_CICLOS 160 25 300,58.1982,14047,TSP_GA
grafo-euleriano,45,990.0,TABU_ESTRUCTURA 160 25 300,22.0436,14096,TSP_GA
grafo-euleriano,48,1128.0,TABU_CICLOS 160 25 300,61.446,19514,TSP_GA
grafo-euleriano,48,1128.0,TABU_ESTRUCTURA 160 25 300,25.6924,19547,TSP_GA
grafo-euleriano,51,1275.0,TABU_CICLOS 160 25 300,65.8945,23309,TSP_GA
grafo-euleriano,51,1275.0,TABU_ESTRUCTURA 160 25 300,28.4066,23299,TSP_GA
grafo-euleriano,54,1431.0,TABU_CICLOS 160 25 300,74.5087,18825,TSP_GA
grafo-euleriano,54,1431.0,TABU_ESTRUCTURA 160 25 300,30.8706,18862,TSP_GA
grafo-euleriano,57,1596.0,TABU_CICLOS 160 25 300,82.5022,27617,TSP_GA
grafo-euleriano,57,1596.0,TABU_ESTRUCTURA 160 25 300,34.5112,27733,TSP_GA
grafo-euleriano,60,1770.0,TABU_CICLOS 160 25 300,90.2326,24652,TSP_GA
grafo-euleriano,60,1770.0,TABU_ESTRUCTURA 160 25 300,37.4406,24629,TSP_GA
grafo-euleriano,63,1953.0,TABU_CICLOS 160 25 300,102.409,32562,TSP_GA
grafo-euleriano,63,1953.0,TABU_ESTRUCTURA 160 25 300,42.0216,32671,TSP_GA
grafo-euleriano,66,2145.0,TABU_CICLOS 160 25 300,112.457,19554,TSP_GA
grafo-euleriano,66,2145.0,TABU_ESTRUCTURA 160 25 300,46.0714,19580,TSP_GA
grafo-euleriano,69,2346.0,TABU_CICLOS 160 25 300,119.657,32290,TSP_GA
grafo-euleriano,69,2346.0,TABU_ESTRUCTURA 160 25 300,48.7731,32289,TSP_GA
grafo-euleriano,72,2556.0,TABU_CICLOS 160 25 300,135.571,24556,TSP_GA
grafo-euleriano,72,2556.0,TABU_ESTRUCTURA 160 25 300,53.212,24691,TSP_GA
grafo-euleriano,75,2775.0,TABU_CICLOS 160 25 300,156.544,37777,TSP_GA
grafo-euleriano,75,2775.0,TABU_ESTRUCTURA 160 25 300,57.8327,37883,TSP_GA
grafo-euleriano,78,3003.0,TABU_CICLOS 160 25 300,157.837,34553,TSP_GA
grafo-euleriano,78,3003.0,TABU_ESTRUCTURA 160 25 300,61.9156,34558,TSP_GA
grafo-euleriano,81,3240.0,TABU_CICLOS 160 25 300,206.271,39778,TSP_GA
grafo-euleriano,81,3240.0,TABU_ESTRUCTURA 160 25 300,68.798,39804,TSP_GA
grafo-euleriano,84,3486.0,TABU_CICLOS 160 25 300,183.656,31074,TSP_GA
grafo-euleriano,84,3486.0,TABU_ESTRUCTURA 160 25 300,69.2993,31066,TSP_GA
grafo-euleriano,87,3741.0,TABU_CICLOS 160 25 300,199.016,33064,TSP_GA
grafo-euleriano,87,3741.0,TABU_ESTRUCTURA 160 25 300,74.5067,33156,TSP_GA
grafo-euleriano,90,4005.0,TABU_CICLOS 160 25 300,211.775,30367,TSP_GA
grafo-euleriano,90,4005.0,TABU_ESTRUCTURA 160 25 300,79.2496,30390,TSP_GA
grafo-euleriano,93,4278.0,TABU_CICLOS 160 25 300,263.724,46632,TSP_GA
grafo-euleriano,93,4278.0,TABU_ESTRUCTURA 160 25 300,85.5952,46588,TSP_GA
grafo-euleriano,96,4560.0,TABU_CICLOS 160 25 300,247.073,20555,TSP_GA
grafo-euleriano,96,4560.0,TABU_ESTRUCTURA 160 25 300,91.8988,20605,TSP_GA
grafo-euleriano,99,4851.0,TABU_CICLOS 160 25 300,255.92,22938,TSP_GA
grafo-euleriano,99,4851.0,TABU_ESTRUCTURA 160 25 300,99.2045,22943,TSP_GA
grafo-euleriano,102,5151.0,TABU_CICLOS 160 25 300,280.247,30865,TSP_GA
grafo-euleriano,102,5151.0,TABU_ESTRUCTURA 160 25 300,102.105,30865,TSP_GA
grafo-euleriano,105,5460.0,TABU_CICLOS 160 25 300,305.5,52215,TSP_GA
grafo-euleriano,105,5460.0,TABU_ESTRUCTURA 160 25 300,107.925,52255,TSP_GA
grafo-euleriano,108,5778.0,TABU_CICLOS 160 25 300,311.215,35916,TSP_GA
grafo-euleriano,108,5778.0,TABU_ESTRUCTURA 160 25 300,113.223,35949,TSP_GA
grafo-euleriano,111,6105.0,TABU_CICLOS 160 25 300,324.769,23463,TSP_GA
grafo-euleriano,111,6105.0,TABU_ESTRUCTURA 160 25 300,119.671,23475,TSP_GA
grafo-euleriano,114,6441.0,TABU_CICLOS 160 25 300,364.339,47559,TSP_GA
grafo-euleriano,114,6441.0,TABU_ESTRUCTURA 160 25 300,125.349,47557,TSP_GA
grafo-euleriano,117,6786.0,TABU_CICLOS 160 25 300,366.45,44557,TSP_GA
grafo-euleriano,117,6786.0,TABU_ESTRUCTURA 160 25 300,133.492,44583,TSP_GA
grafo-euleriano,120,7140.0,TABU_CICLOS 160 25 300,385.654,53994,TSP_GA
grafo-euleriano,120,7140.0,TABU_ESTRUCTURA 160 25 300,139.71,54051,TSP_GA
grafo-euleriano,123,7503.0,TABU_CICLOS 160 25 300,410.897,31619,TSP_GA
grafo-euleriano,123,7503.0,TABU_ESTRUCTURA 160 25 300,146.247,31666,TSP_GA
grafo-euleriano,126,7875.0,TABU_CICLOS 160 25 300,440.855,35268,TSP_GA
grafo-euleriano,126,7875.0,TABU_ESTRUCTURA 160 25 300,151.603,35217,TSP_GA
grafo-euleriano,129,8256.0,TABU_CICLOS 160 25 300,478.647,42045,TSP_GA
grafo-euleriano,129,8256.0,TABU_ESTRUCTURA 160 25 300,163.294,42085,TSP_GA
grafo-euleriano,132,8646.0,TABU_CICLOS 160 25 300,496.234,34747,TSP_GA
grafo-euleriano,132,8646.0,TABU_ESTRUCTURA 160 25 300,168.924,34785,TSP_GA
grafo-euleriano,135,9045.0,TABU_CICLOS 160 25 300,533.378,43339,TSP_GA
grafo-euleriano,135,9045.0,TABU_ESTRUCTURA 160 25 300,178.258,43335,TSP_GA
grafo-euleriano,138,9453.0,TABU_CICLOS 160 25 300,526.289,32282,TSP_GA
grafo-euleriano,138,9453.0,TABU_ESTRUCTURA 160 25 300,183.776,32333,TSP_GA
grafo-euleriano,141,9870.0,TABU_CICLOS 160 25 300,643.72,63199,TSP_GA
grafo-euleriano,141,9870.0,TABU_ESTRUCTURA 160 25 300,189.947,63271,TSP_GA
grafo-euleriano,144,10296.0,TABU_CICLOS 160 25 300,693.397,43132,TSP_GA
grafo-euleriano,144,10296.0,TABU_ESTRUCTURA 160 25 300,204.116,43229,TSP_GA
grafo-euleriano,147,10731.0,TABU_CICLOS 160 25 300,731.344,61286,TSP_GA
grafo-euleriano,147,10731.0,TABU_ESTRUCTURA 160 25 300,210.033,61375,TSP_GA
grafo-euleriano,150,11175.0,TABU_CICLOS 160 25 300,622.779,60203,TSP_GA
grafo-euleriano,150,11175.0,TABU_ESTRUCTURA 160 25 300,215.224,60277,TSP_GA
grafo-euleriano,153,11628.0,TABU_CICLOS 160 25 300,642.578,37932,TSP_GA
grafo-euleriano,153,11628.0,TABU_ESTRUCTURA 160 25 300,224.158,37973,TSP_GA
grafo-euleriano,156,12090.0,TABU_CICLOS 160 25 300,681.684,47921,TSP_GA
grafo-euleriano,156,12090.0,TABU_ESTRUCTURA 160 25 300,232.688,47981,TSP_GA
grafo-euleriano,159,12561.0,TABU_CICLOS 160 25 300,751.559,53336,TSP_GA
grafo-euleriano,159,12561.0,TABU_ESTRUCTURA 160 25 300,240.25,53356,TSP_GA
grafo-euleriano,162,13041.0,TABU_CICLOS 160 25 300,911.209,66335,TSP_GA
grafo-euleriano,162,13041.0,TABU_ESTRUCTURA 160 25 300,246.094,66411,TSP_GA
grafo-euleriano,165,13530.0,TABU_CICLOS 160 25 300,863.91,75779,TSP_GA
grafo-euleriano,165,13530.0,TABU_ESTRUCTURA 160 25 300,256.8,75897,TSP_GA
grafo-euleriano,168,14028.0,TABU_CICLOS 160 25 300,820.376,39186,TSP_GA
grafo-euleriano,168,14028.0,TABU_ESTRUCTURA 160 25 300,264.692,39246,TSP_GA
grafo-euleriano,171,14535.0,TABU_CICLOS 160 25 300,834.168,35517,TSP_GA
grafo-euleriano,171,14535.0,TABU_ESTRUCTURA 160 25 300,272.788,35519,TSP_GA
grafo-euleriano,174,15051.0,TABU_CICLOS 160 25 300,931.021,57347,TSP_GA
grafo-euleriano,174,15051.0,TABU_ESTRUCTURA 160 25 300,280.221,57392,TSP_GA
grafo-euleriano,177,15576.0,TABU_CICLOS 160 25 300,919.053,51144,TSP_GA
grafo-euleriano,177,15576.0,TABU_ESTRUCTURA 160 25 300,296.929,51194,TSP_GA
grafo-euleriano,180,16110.0,TABU_CICLOS 160 25 300,1044.66,61488,TSP_GA
grafo-euleriano,180,16110.0,TABU_ESTRUCTURA 160 25 300,302.019,61498,TSP_GA
grafo-euleriano,183,16653.0,TABU_CICLOS 160 25 300,974.214,89747,TSP_GA
grafo-euleriano,183,16653.0,TABU_ESTRUCTURA 160 25 300,322.24,89851,TSP_GA
grafo-euleriano,186,17205.0,TABU_CICLOS 160 25 300,1058.86,64567,TSP_GA
grafo-euleriano,186,17205.0,TABU_ESTRUCTURA 160 25 300,329.862,64551,TSP_GA
grafo-euleriano,189,17766.0,TABU_CICLOS 160 25 300,1113.2,73277,TSP_GA
grafo-euleriano,189,17766.0,TABU_ESTRUCTURA 160 25 300,341.234,73488,TSP_GA
grafo-euleriano,192,18336.0,TABU_CICLOS 160 25 300,1093.71,45048,TSP_GA
grafo-euleriano,192,18336.0,TABU_ESTRUCTURA 160 25 300,347.801,45070,TSP_GA
grafo-euleriano,195,18915.0,TABU_CICLOS 160 25 300,1123.02,58254,TSP_GA
grafo-euleriano,195,18915.0,TABU_ESTRUCTURA 160 25 300,373.754,58327,TSP_GA
grafo-euleriano,198,19503.0,TABU_CICLOS 160 25 300,1415.35,56902,TSP_GA
grafo-euleriano,198,19503.0,TABU_ESTRUCTURA 160 25 300,368.368,56960,TSP_GA
grafo-euleriano,201,20100.0,TABU_CICLOS 160 25 300,1181.14,53873,TSP_GA
grafo-euleriano,201,20100.0,TABU_ESTRUCTURA 160 25 300,375.375,53896,TSP_GA
grafo-euleriano,204,20706.0,TABU_CICLOS 160 25 300,1289.31,67905,TSP_GA
grafo-euleriano,204,20706.0,TABU_ESTRUCTURA 160 25 300,386.038,68009,TSP_GA
grafo-euleriano,207,21321.0,TABU_CICLOS 160 25 300,1585.87,44157,TSP_GA
grafo-euleriano,207,21321.0,TABU_ESTRUCTURA 160 25 300,399.283,44168,TSP_GA
grafo-euleriano,210,21945.0,TABU_CICLOS 160 25 300,1345.64,43941,TSP_GA
grafo-euleriano,210,21945.0,TABU_ESTRUCTURA 160 25 300,410.07,43973,TSP_GA
grafo-euleriano,213,22578.0,TABU_CICLOS 160 25 300,1671.36,58761,TSP_GA
grafo-euleriano,213,22578.0,TABU_ESTRUCTURA 160 25 300,421.63,58856,TSP_GA
grafo-euleriano,216,23220.0,TABU_CICLOS 160 25 300,1421.42,94259,TSP_GA
grafo-euleriano,216,23220.0,TABU_ESTRUCTURA 160 25 300,449.599,94393,TSP_GA
grafo-euleriano,219,23871.0,TABU_CICLOS 160 25 300,1418.75,89245,TSP_GA
grafo-euleriano,219,23871.0,TABU_ESTRUCTURA 160 25 300,449.64,89298,TSP_GA
grafo-euleriano,222,24531.0,TABU_CICLOS 160 25 300,1421.69,65250,TSP_GA
grafo-euleriano,222,24531.0,TABU_ESTRUCTURA 160 25 300,467.84,65314,TSP_GA
grafo-euleriano,225,25200.0,TABU_CICLOS 160 25 300,1623.89,76154,TSP_GA
grafo-euleriano,225,25200.0,TABU_ESTRUCTURA 160 25 300,467.654,76233,TSP_GA
grafo-euleriano,228,25878.0,TABU_CICLOS 160 25 300,1580.35,52324,TSP_GA
grafo-euleriano,228,25878.0,TABU_ESTRUCTURA 160 25 300,477.333,52393,TSP_GA
grafo-euleriano,231,26565.0,TABU_CICLOS 160 25 300,1641.7,116711,TSP_GA
