dataset,n,m,metodo,tiempo,costo
grafo-propio,68,2278.0,TABU_ESTRUCTURA 80 10 200,64.32266666666666,2505
grafo-propio,69,2346.0,TABU_CICLOS 160 30 300,256.766,3515
grafo-propio,69,2346.0,TABU_ESTRUCTURA 80 10 200,68.55123333333334,3606
grafo-propio,70,2415.0,TABU_CICLOS 160 30 300,264.34366666666665,2805
grafo-propio,70,2415.0,TABU_ESTRUCTURA 80 10 200,71.45356666666667,2853
grafo-propio,71,2485.0,TABU_CICLOS 160 30 300,270.83633333333336,2785
grafo-propio,71,2485.0,TABU_ESTRUCTURA 80 10 200,71.11173333333333,2864
grafo-propio,72,2556.0,TABU_CICLOS 160 30 300,280.3723333333333,3587
grafo-propio,72,2556.0,TABU_ESTRUCTURA 80 10 200,71.14786666666667,3663
grafo-propio,73,2628.0,TABU_CICLOS 160 30 300,297.96066666666667,2362
grafo-propio,73,2628.0,TABU_ESTRUCTURA 80 10 200,78.00936666666666,2492
grafo-propio,74,2701.0,TABU_CICLOS 160 30 300,308.26533333333333,1986
grafo-propio,74,2701.0,TABU_ESTRUCTURA 80 10 200,75.7036,2093
grafo-propio,75,2775.0,TABU_CICLOS 160 30 300,312.5656666666667,3389
grafo-propio,75,2775.0,TABU_ESTRUCTURA 80 10 200,79.32623333333333,3497
grafo-propio,76,2850.0,TABU_CICLOS 160 30 300,322.0556666666667,3319
grafo-propio,76,2850.0,TABU_ESTRUCTURA 80 10 200,84.48106666666666,3394
grafo-propio,77,2926.0,TABU_CICLOS 160 30 300,345.9793333333334,3638
grafo-propio,77,2926.0,TABU_ESTRUCTURA 80 10 200,92.93513333333333,3797
grafo-propio,78,3003.0,TABU_CICLOS 160 30 300,346.70133333333337,3204
grafo-propio,78,3003.0,TABU_ESTRUCTURA 80 10 200,87.9574,3290
grafo-propio,79,3081.0,TABU_CICLOS 160 30 300,365.64733333333334,3760
grafo-propio,79,3081.0,TABU_ESTRUCTURA 80 10 200,91.55649999999999,3821
grafo-propio,80,3160.0,TABU_CICLOS 160 30 300,374.574,3576
grafo-propio,80,3160.0,TABU_ESTRUCTURA 80 10 200,93.24383333333334,3547
grafo-propio,81,3240.0,TABU_CICLOS 160 30 300,380.06566666666663,3405
grafo-propio,81,3240.0,TABU_ESTRUCTURA 80 10 200,93.55149999999999,3417
grafo-propio,82,3321.0,TABU_CICLOS 160 30 300,386.41633333333334,3454
grafo-propio,82,3321.0,TABU_ESTRUCTURA 80 10 200,99.91706666666666,3507
grafo-propio,83,3403.0,TABU_CICLOS 160 30 300,412.2513333333333,3567
grafo-propio,83,3403.0,TABU_ESTRUCTURA 80 10 200,102.2943,3734
grafo-propio,84,3486.0,TABU_CICLOS 160 30 300,413.78399999999993,2556
grafo-propio,84,3486.0,TABU_ESTRUCTURA 80 10 200,104.78596666666668,2753
