dataset,n,m,metodo,tiempo,costo
peor-caso-agm,39,741.0,ins,0.10312740000000001,1160
peor-caso-agm,39,741.0,agm,1.339232,6513
peor-caso-agm,39,741.0,GA,0.9036459999999998,919
peor-caso-agm,39,741.0,TABU_CICLOS,199.60379999999998,842
peor-caso-agm,39,741.0,TABU_ESTRUCTURA,202.98100000000002,861
peor-caso-agm,40,780.0,ins,0.1033528,-199
peor-caso-agm,40,780.0,agm,1.7176200000000001,6736
peor-caso-agm,40,780.0,GA,0.9486258,990
peor-caso-agm,40,780.0,TABU_CICLOS,216.3956,928
peor-caso-agm,40,780.0,TABU_ESTRUCTURA,207.1672,921
peor-caso-agm,41,820.0,ins,0.1315838,1378
peor-caso-agm,41,820.0,agm,1.769682,6937
peor-caso-agm,41,820.0,GA,1.1234508,963
peor-caso-agm,41,820.0,TABU_CICLOS,222.85639999999998,937
peor-caso-agm,41,820.0,TABU_ESTRUCTURA,222.0166,926
peor-caso-agm,42,861.0,ins,0.1241754,1738
peor-caso-agm,42,861.0,agm,1.9208919999999998,7016
peor-caso-agm,42,861.0,GA,1.221831,970
peor-caso-agm,42,861.0,TABU_CICLOS,236.3376,946
peor-caso-agm,42,861.0,TABU_ESTRUCTURA,232.52339999999998,958
peor-caso-agm,43,903.0,ins,0.1243334,1393
peor-caso-agm,43,903.0,agm,2.123018,7179
peor-caso-agm,43,903.0,GA,1.160858,1162
peor-caso-agm,43,903.0,TABU_CICLOS,250.30720000000002,1018
peor-caso-agm,43,903.0,TABU_ESTRUCTURA,246.8322,1009
peor-caso-agm,44,946.0,ins,0.1283532,676
peor-caso-agm,44,946.0,agm,2.447844,7334
peor-caso-agm,44,946.0,GA,1.21923,1075
peor-caso-agm,44,946.0,TABU_CICLOS,255.5178,989
peor-caso-agm,44,946.0,TABU_ESTRUCTURA,253.1006,986
peor-caso-agm,45,990.0,ins,0.1750296,659
peor-caso-agm,45,990.0,agm,2.732624,7590
peor-caso-agm,45,990.0,GA,1.3004440000000002,1245
peor-caso-agm,45,990.0,TABU_CICLOS,273.6076,1060
peor-caso-agm,45,990.0,TABU_ESTRUCTURA,265.7254,1039
peor-caso-agm,46,1035.0,ins,0.15160500000000002,1786
peor-caso-agm,46,1035.0,agm,2.824702,7795
peor-caso-agm,46,1035.0,GA,1.383794,1135
peor-caso-agm,46,1035.0,TABU_CICLOS,280.1944,1042
peor-caso-agm,46,1035.0,TABU_ESTRUCTURA,279.0848,1055
peor-caso-agm,47,1081.0,ins,0.18159680000000003,2045
peor-caso-agm,47,1081.0,agm,3.0700760000000002,8010
peor-caso-agm,47,1081.0,GA,1.6502240000000001,1110
peor-caso-agm,47,1081.0,TABU_CICLOS,295.52879999999993,1030
peor-caso-agm,47,1081.0,TABU_ESTRUCTURA,291.43280000000004,1033
peor-caso-agm,48,1128.0,ins,0.16952419999999999,805
peor-caso-agm,48,1128.0,agm,3.4364360000000005,7940
peor-caso-agm,48,1128.0,GA,1.5611099999999998,1177
peor-caso-agm,48,1128.0,TABU_CICLOS,313.7842,1107
peor-caso-agm,48,1128.0,TABU_ESTRUCTURA,305.079,1111
peor-caso-agm,49,1176.0,ins,0.18750740000000002,1505
peor-caso-agm,49,1176.0,agm,4.043808,8167
peor-caso-agm,49,1176.0,GA,1.6852320000000003,1219
peor-caso-agm,49,1176.0,TABU_CICLOS,325.0636,1067
peor-caso-agm,49,1176.0,TABU_ESTRUCTURA,318.1982,1067
peor-caso-agm,50,1225.0,ins,0.17609139999999998,1068
peor-caso-agm,50,1225.0,agm,4.128874,8380
peor-caso-agm,50,1225.0,GA,1.892026,1223
peor-caso-agm,50,1225.0,TABU_CICLOS,341.8216,1150
peor-caso-agm,50,1225.0,TABU_ESTRUCTURA,332.7416,1134
peor-caso-agm,51,1275.0,ins,0.175992,1985
peor-caso-agm,51,1275.0,agm,5.438356000000001,8512
peor-caso-agm,51,1275.0,GA,2.427448,1282
peor-caso-agm,51,1275.0,TABU_CICLOS,346.64480000000003,1139
peor-caso-agm,51,1275.0,TABU_ESTRUCTURA,345.29179999999997,1146
peor-caso-agm,52,1326.0,ins,0.2170674,2284
peor-caso-agm,52,1326.0,agm,4.774362,8821
peor-caso-agm,52,1326.0,GA,2.140594,1243
peor-caso-agm,52,1326.0,TABU_CICLOS,363.78880000000004,1146
peor-caso-agm,52,1326.0,TABU_ESTRUCTURA,361.55039999999997,1150
peor-caso-agm,53,1378.0,ins,0.21351599999999998,1845
peor-caso-agm,53,1378.0,agm,4.871536000000001,8786
peor-caso-agm,53,1378.0,GA,1.916102,1252
peor-caso-agm,53,1378.0,TABU_CICLOS,383.2554,1153
