dataset,n,m,metodo,tiempo,costo
grafo-propio,85,3570.0,TABU_CICLOS,2287.33,280
grafo-propio,85,3570.0,TABU_ESTRUCTURA,2315.2380000000003,239
grafo-propio,86,3655.0,TABU_CICLOS,2352.934,225
grafo-propio,86,3655.0,TABU_ESTRUCTURA,2307.6359999999995,229
grafo-propio,87,3741.0,TABU_CICLOS,2437.7200000000003,268
grafo-propio,87,3741.0,TABU_ESTRUCTURA,2442.6040000000003,247
grafo-propio,88,3828.0,TABU_CICLOS,2475.046,207
grafo-propio,88,3828.0,TABU_ESTRUCTURA,2472.63,208
grafo-propio,89,3916.0,TABU_CICLOS,2535.0860000000002,217
grafo-propio,89,3916.0,TABU_ESTRUCTURA,2539.984,193
grafo-propio,90,4005.0,TABU_CICLOS,2679.9100000000003,203
grafo-propio,90,4005.0,TABU_ESTRUCTURA,2590.386,188
grafo-propio,91,4095.0,TABU_CICLOS,2827.6040000000003,239
grafo-propio,91,4095.0,TABU_ESTRUCTURA,2670.208,237
grafo-propio,92,4186.0,TABU_CICLOS,2744.39,232
grafo-propio,92,4186.0,TABU_ESTRUCTURA,2749.278,224
grafo-propio,93,4278.0,TABU_CICLOS,2933.772,188
grafo-propio,93,4278.0,TABU_ESTRUCTURA,2796.514,179
grafo-propio,94,4371.0,TABU_CICLOS,2945.6040000000003,188
grafo-propio,94,4371.0,TABU_ESTRUCTURA,2974.97,175
grafo-propio,95,4465.0,TABU_CICLOS,3052.714,169
grafo-propio,95,4465.0,TABU_ESTRUCTURA,3004.6240000000003,166
grafo-propio,96,4560.0,TABU_CICLOS,3093.804,230
grafo-propio,96,4560.0,TABU_ESTRUCTURA,3050.244,236
grafo-propio,97,4656.0,TABU_CICLOS,3154.998,265
grafo-propio,97,4656.0,TABU_ESTRUCTURA,3185.392,257
grafo-propio,98,4753.0,TABU_CICLOS,3265.81,246
grafo-propio,98,4753.0,TABU_ESTRUCTURA,3249.058,241
grafo-propio,99,4851.0,TABU_CICLOS,3428.656,196
grafo-propio,99,4851.0,TABU_ESTRUCTURA,3368.446,196
grafo-propio,100,4950.0,TABU_CICLOS,3486.2660000000005,232
grafo-propio,100,4950.0,TABU_ESTRUCTURA,3368.754,208
grafo-propio,101,5050.0,TABU_CICLOS,3519.942,233
grafo-propio,101,5050.0,TABU_ESTRUCTURA,3517.13,220
grafo-propio,102,5151.0,TABU_CICLOS,3611.522,202
grafo-propio,102,5151.0,TABU_ESTRUCTURA,3551.852,179
