dataset,n,m,metodo,tiempo,costo
peor-caso-ga,90,4005.0,AGM,0.2856,1000089
peor-caso-ga,90,4005.0,GA,8.5965,1000089
peor-caso-ga,91,4095.0,INS,0.5636,93
peor-caso-ga,91,4095.0,AGM,0.3068,1000090
peor-caso-ga,91,4095.0,GA,7.1576,1000090
peor-caso-ga,92,4186.0,INS,0.5596,94
peor-caso-ga,92,4186.0,AGM,0.3212,1000091
peor-caso-ga,92,4186.0,GA,5.2656,1000091
peor-caso-ga,93,4278.0,INS,0.5729,95
peor-caso-ga,93,4278.0,AGM,0.3758,1000092
peor-caso-ga,93,4278.0,GA,6.8556,1000092
peor-caso-ga,94,4371.0,INS,0.9744,96
peor-caso-ga,94,4371.0,AGM,0.4695,1000093
peor-caso-ga,94,4371.0,GA,11.0996,1000093
peor-caso-ga,95,4465.0,INS,0.6096,97
peor-caso-ga,95,4465.0,AGM,3.0795,1000094
peor-caso-ga,95,4465.0,GA,9.3562,1000094
peor-caso-ga,96,4560.0,INS,0.6379,98
peor-caso-ga,96,4560.0,AGM,0.3699,1000095
peor-caso-ga,96,4560.0,GA,10.0984,1000095
peor-caso-ga,97,4656.0,INS,1.0389,99
peor-caso-ga,97,4656.0,AGM,0.7878,1000096
peor-caso-ga,97,4656.0,GA,6.9009,1000096
peor-caso-ga,98,4753.0,INS,0.6829,100
peor-caso-ga,98,4753.0,AGM,0.3532,1000097
peor-caso-ga,98,4753.0,GA,6.514,1000097
peor-caso-ga,99,4851.0,INS,0.7646,101
peor-caso-ga,99,4851.0,AGM,0.9524,1000098
peor-caso-ga,99,4851.0,GA,6.3836,1000098
peor-caso-ga,100,4950.0,INS,0.7599,102
peor-caso-ga,100,4950.0,AGM,0.4165,1000099
peor-caso-ga,100,4950.0,GA,7.2137,1000099
peor-caso-ga,101,5050.0,INS,0.8563,103
peor-caso-ga,101,5050.0,AGM,0.4733,1000100
peor-caso-ga,101,5050.0,GA,11.6252,1000100
peor-caso-ga,102,5151.0,INS,0.7515,104
peor-caso-ga,102,5151.0,AGM,1.8357,1000101
peor-caso-ga,102,5151.0,GA,7.1539,1000101
