dataset,n,m,metodo,tiempo,costo
grafo-propio,84,3486.0,TABU_ESTRUCTURA 80 10 200,125.97233333333332,402
grafo-propio,85,3570.0,TABU_CICLOS 160 30 300,451.8593333333333,472
grafo-propio,85,3570.0,TABU_ESTRUCTURA 80 10 200,136.63633333333334,529
grafo-propio,86,3655.0,TABU_CICLOS 160 30 300,479.1266666666667,356
grafo-propio,86,3655.0,TABU_ESTRUCTURA 80 10 200,134.14766666666668,389
grafo-propio,87,3741.0,TABU_CICLOS 160 30 300,503.481,403
grafo-propio,87,3741.0,TABU_ESTRUCTURA 80 10 200,143.03066666666666,385
grafo-propio,88,3828.0,TABU_CICLOS 160 30 300,492.0796666666667,331
grafo-propio,88,3828.0,TABU_ESTRUCTURA 80 10 200,137.07766666666666,509
grafo-propio,89,3916.0,TABU_CICLOS 160 30 300,528.6706666666668,407
grafo-propio,89,3916.0,TABU_ESTRUCTURA 80 10 200,145.40033333333335,507
grafo-propio,90,4005.0,TABU_CICLOS 160 30 300,532.979,256
grafo-propio,90,4005.0,TABU_ESTRUCTURA 80 10 200,149.57466666666667,409
grafo-propio,91,4095.0,TABU_CICLOS 160 30 300,553.6073333333334,461
grafo-propio,91,4095.0,TABU_ESTRUCTURA 80 10 200,159.391,455
grafo-propio,92,4186.0,TABU_CICLOS 160 30 300,572.0310000000001,416
grafo-propio,92,4186.0,TABU_ESTRUCTURA 80 10 200,172.57899999999998,493
grafo-propio,93,4278.0,TABU_CICLOS 160 30 300,598.9386666666666,315
grafo-propio,93,4278.0,TABU_ESTRUCTURA 80 10 200,184.88433333333333,470
grafo-propio,94,4371.0,TABU_CICLOS 160 30 300,638.168,344
grafo-propio,94,4371.0,TABU_ESTRUCTURA 80 10 200,178.1543333333333,418
grafo-propio,95,4465.0,TABU_CICLOS 160 30 300,583.4403333333333,314
grafo-propio,95,4465.0,TABU_ESTRUCTURA 80 10 200,182.7023333333333,401
grafo-propio,96,4560.0,TABU_CICLOS 160 30 300,634.0079999999999,321
grafo-propio,96,4560.0,TABU_ESTRUCTURA 80 10 200,177.41866666666667,498
grafo-propio,97,4656.0,TABU_CICLOS 160 30 300,675.3266666666667,467
grafo-propio,97,4656.0,TABU_ESTRUCTURA 80 10 200,184.98433333333332,487
grafo-propio,98,4753.0,TABU_CICLOS 160 30 300,672.664,433
grafo-propio,98,4753.0,TABU_ESTRUCTURA 80 10 200,200.81766666666667,694
grafo-propio,99,4851.0,TABU_CICLOS 160 30 300,687.0876666666667,355
grafo-propio,99,4851.0,TABU_ESTRUCTURA 80 10 200,190.58399999999997,377
grafo-propio,100,4950.0,TABU_CICLOS 160 30 300,681.781,363
grafo-propio,100,4950.0,TABU_ESTRUCTURA 80 10 200,223.32433333333336,450
grafo-propio,101,5050.0,TABU_CICLOS 160 30 300,733.8063333333333,461
grafo-propio,101,5050.0,TABU_ESTRUCTURA 80 10 200,218.33333333333334,496
grafo-propio,102,5151.0,TABU_CICLOS 160 30 300,728.0483333333333,294
grafo-propio,102,5151.0,TABU_ESTRUCTURA 80 10 200,208.20000000000002,459
